FCG J004820.7-021311   00 48 20.747  -02 13 11.21   1.30    c                            006055                      t lobe with fan dl? x?
FCG J120132.7+603703   12 01 32.767  +60 37 03.70   2.16                                 322090                      t+d  int region
FCG J120308.3+514006   12 03 08.390  +51 40 06.87   0.95                                 323992                      sz? wat? distorted
FCG J120314.6+242201   12 03 14.666  +24 22 01.74   1.81    c                            324079                      t fans
FCG J120444.3+150113   12 04 44.387  +15 01 13.96   1.67                                 325758                      nat? distorted low level
FCG J121309.6+380942   12 13 09.625  +38 09 42.51   3.33                                 334993                      sz? int configuration linking grp= 335188, possible core at (J2000) 12 13 11.659  +38 10 08.34
FCG J121314.6+144353   12 13 14.640  +14 43 53.35   0.97                                 335206                      nat? sz? x? dd? dl
FCG J121744.7+410448   12 17 44.766  +41 04 48.98   0.79                                 340147                      mg t+s? wat? x? sz?
FCG J123244.7+332655   12 32 44.779  +33 26 55.07   0.89                                 356422                      mg cj+d rc?+d nat??
FCG J124604.9+023055   12 46 04.959  +02 30 55.51   1.37                                 370948                      mg wat?+rc?
FCG J125002.8-053343   12 50 02.884  -05 33 43.35   2.47                                 375360                      nat? dl int region
FCG J130259.1+511934   13 02 59.193  +51 19 34.42   1.66                                 389430                      irr nat? arc? interacting? distorted low level
FCG J131432.4+621927   13 14 32.440  +62 19 27.49   2.55                                 402288                      nat+nat? complex irr distorted low level
FCG J132952.8+471140   13 29 52.808  +47 11 40.21   1.21                                 419136                      rc sz? pinwheel? cj? M51
FCG J133014.0+490801   13 30 14.048  +49 08 01.40   1.14                                 419565                      d+d? dd? wat/nat? irr? unu
FCG J133437.9+313628   13 34 37.971  +31 36 28.11   1.06                                 424373                      mg x? low level
FCG J133539.8+325423   13 35 39.821  +32 54 23.78   1.97                                 425452                      mg quad t+s? complex
FCG J133849.7+385112   13 38 49.737  +38 51 12.63   0.60                                 428960                      rc? nat?+sl rc?+sl
FCG J134732.5+410301   13 47 32.522  +41 03 01.19   0.80                                 438710                      nat/wat? dl core id ambiguous jet/tail
FCG J135014.6-064856   13 50 14.654  -06 48 56.74   1.61                                 441725                      rc sz? dd? dl? low level
FCG J135816.5+183734   13 58 16.534  +18 37 34.05   0.68                                 450534                      rc? sz? dl bifurcation
FCG J135823.0+080453   13 58 23.042  +08 04 53.92   4.78                                 450748                      interesting region, linking grp= 450640 450563 450725 450792  three nearby doubles
FCG J135932.9+194104   13 59 32.976  +19 41 04.10   0.79                                 451981                      wat? dd? dl asym
FCG J135948.5+103309   13 59 48.577  +10 33 09.94   2.38                                 452267                      mg complex irr
FCG J140332.1+292929   14 03 32.103  +29 29 29.69   0.28                                 456528                      mg wat+sz?+? nat?  part artifact?
FCG J140509.3+161547   14 05 09.318  +16 15 47.50   1.56                                 458265                      mg nat/wat? asym
FCG J141025.2+090148   14 10 25.240  +09 01 48.76   0.42                                 464135                      nat? rc? irr distorted  ss?
FCG J141606.9-070630   14 16 06.996  -07 06 30.30   1.52                                 470431                      sz? dd? td?  beads
FCG J141943.2+334043   14 19 43.276  +33 40 43.31   1.02                                 474410                      mg irr nat? eracting?
FCG J142141.7+130853   14 21 41.719  +13 08 53.85   0.84                                 476604                      mg rc+? nat?? cj?+d cat missed other jet?
FCG J142334.1+103538   14 23 34.185  +10 35 38.96   1.45                                 478611                      mg d+d? dd? wat?
FCG J142506.3+173648   14 25 06.348  +17 36 48.20   2.21                                 480212                      mg low level dd? complex
FCG J144948.8+335132   14 49 48.804  +33 51 32.72   1.20                                 507832                      t fans
FCG J151213.9+152154   15 12 13.996  +15 21 54.96   0.79                                 532787                      sz? nat? distorted
FCG J151215.1+151458   15 12 15.124  +15 14 58.66   0.26                                 532818                      mg rc? x? sz? multiple images?? linking grp= 532937 532977
FCG J152120.5+023110   15 21 20.582  +02 31 10.94   0.94                                 542840                      nat/wat? cj+d interacting?
FCG J152327.9+283710   15 23 27.903  +28 37 10.82   2.56                                 545098                      mg sz?
FCG J152643.2+221227   15 26 43.265  +22 12 27.84   1.67                                 548769                      mg d qu?
FCG J152942.4+594038   15 29 42.470  +59 40 38.39   0.55                                 552121                      d+d+s  cat missed lobe of d, artifact?  quad
FCG J153504.3+414301   15 35 04.348  +41 43 01.48   1.31                                 557931                      mg wat? sz?  distorted low level core id ambiguous
FCG J154813.5+241148   15 48 13.514  +24 11 48.12   1.12                                 572323                      sz? asym
FCG J154858.7+085419   15 48 58.747  +08 54 19.34   1.72                                 573081                      nat/wat? distorted cj?
FCG J155647.2+103754   15 56 47.284  +10 37 54.23   0.87                                 581143                      mg nat? distorted
FCG J161450.5+172911   16 14 50.523  +17 29 11.02   1.39                                 599006                      mg irr x? nat? fans
FCG J161543.7+471123   16 15 43.751  +47 11 23.41   1.16                                 599845                      mg nat? rc? low level distorted
FCG J162301.5+062723   16 23 01.547  +06 27 23.48   1.35                                 606540                      mg t+d+s? sz? dd?
FCG J162345.3+111101   16 23 45.372  +11 11 01.38   1.07                                 607153                      nat? dl with arc hook
FCG J162544.4+271222   16 25 44.404  +27 12 22.49   0.87                                 609020                      aligned quad dd?
FCG J162800.8+323511   16 28 00.845  +32 35 11.11   0.57                                 611046                      quad nat? d+d? sz? dd?
FCG J163604.8+271839   16 36 04.834  +27 18 39.61   1.45                                 617883                      nat? sz? dl? distorted low level
FCG J163618.2+491302   16 36 18.249  +49 13 02.19   2.00    v                            618064                      jets and lobe of large nat? ss?  core id ambiguous, cat missed jets?
FCG J163800.4+552536   16 38 00.472  +55 25 36.89   1.05    c                            619604                      sz? rc? low level interacting?
FCG J163920.0+295056   16 39 20.009  +29 50 56.65   1.22    c                            620685                      wat? hook ss
FCG J164122.3+380206   16 41 22.361  +38 02 06.68   2.73                                 622381                      interesting region wat?+wat?+nat?+s
FCG J171056.7+394132   17 10 56.785  +39 41 32.17   2.34    v                            643146                      nat/wat? ss  core id ambiguous asymmetric tail
FCG J171542.0+464832   17 15 42.028  +46 48 32.13   1.40                                 645859                      mg  t+d+d  or t+wat? dd?
FCG J172621.1+543303   17 26 21.182  +54 33 03.92   1.80                                 651293                      mg sz+d? dd?
FCG J173243.4+485640   17 32 43.483  +48 56 40.75   0.57                                 653594                      t bifurcation
FCG J215649.8-081814   21 56 49.895  -08 18 14.06   0.52                                 661317                      mg tbs? d?
FCG J215731.3+003751   21 57 31.358  +00 37 51.41   1.48                                 661393                      nat/wat?? x? interacting butterfly?
FCG J220726.2-014614   22 07 26.272  -01 46 14.07   0.16                                 662552                      nat? sz?
FCG J225630.6-002502   22 56 30.608  -00 25 02.95   1.62                                 668644                      mg sz? nat? arc?
FCG J225720.7-010837   22 57 20.799  -01 08 37.92   1.28                                 668735                      mg nat? sz? interacting? int
FCG J235946.9-104117   23 59 46.939  -10 41 17.95   1.02                                 676459                      wat? rc? sz? dd? td? x?  beads arc low level
